iter	Passed	Remaining
9442	119404	7043
9443	119416	7031
9444	119429	7018
9445	119441	7005
9446	119452	6993
9447	119464	6980
9448	119477	6967
9449	119490	6955
9450	119502	6942
9451	119512	6929
9452	119525	6917
9453	119538	6904
9454	119549	6891
9455	119560	6878
9456	119573	6866
9457	119584	6853
9458	119598	6841
9459	119610	6828
9460	119623	6815
9461	119636	6803
9462	119647	6790
9463	119658	6777
9464	119670	6764
9465	119682	6752
9466	119694	6739
9467	119706	6726
9468	119718	6714
9469	119729	6701
9470	119740	6688
9471	119752	6676
9472	119763	6663
9473	119775	6650
9474	119791	6638
9475	119803	6625
9476	119815	6612
9477	119827	6600
9478	119839	6587
9479	119852	6574
9480	119864	6562
9481	119875	6549
9482	119887	6536
9483	119899	6524
9484	119910	6511
9485	119921	6498
9486	119933	6485
9487	119945	6473
9488	119955	6460
9489	119968	6447
9490	119980	6435
9491	119991	6422
9492	120002	6409
9493	120014	6397
9494	120026	6384
9495	120039	6371
9496	120052	6359
9497	120065	6346
9498	120076	6333
9499	120089	6321
9500	120101	6308
9501	120114	6295
9502	120126	6283
9503	120137	6270
9504	120181	6259
9505	120198	6247
9506	120214	6234
9507	120228	6221
9508	120241	6209
9509	120252	6196
9510	120264	6183
9511	120278	6171
9512	120289	6158
9513	120302	6146
9514	120315	6133
9515	120329	6120
9516	120340	6108
9517	120351	6095
9518	120364	6082
9519	120377	6070
9520	120390	6057
9521	120401	6044
9522	120413	6032
9523	120426	6019
9524	120438	6006
9525	120451	5994
9526	120463	5981
9527	120476	5968
9528	120488	5956
9529	120500	5943
9530	120512	5930
9531	120525	5918
9532	120537	5905
9533	120547	5892
9534	120559	5880
9535	120590	5868
9536	120602	5855
9537	120612	5842
9538	120625	5830
9539	120638	5817
9540	120649	5804
9541	120660	5792
9542	120672	5779
9543	120685	5766
9544	120695	5754
9545	120710	5741
9546	120723	5728
9547	120735	5716
9548	120746	5703
9549	120758	5690
9550	120771	5678
9551	120783	5665
9552	120795	5652
9553	120807	5640
9554	120818	5627
9555	120829	5614
9556	120841	5602
9557	120855	5589
9558	120868	5576
9559	120881	5564
9560	120894	5551
9561	120906	5538
9562	120921	5526
9563	120934	5513
9564	120948	5501
9565	120959	5488
9566	120971	5475
9567	120984	5463
9568	120998	5450
9569	121012	5437
9570	121025	5425
9571	121038	5412
9572	121050	5399
9573	121060	5387
9574	121070	5374
9575	121083	5361
9576	121095	5349
9577	121105	5336
9578	121119	5323
9579	121131	5311
9580	121141	5298
9581	121153	5285
9582	121164	5272
9583	121174	5260
9584	121185	5247
9585	121198	5234
9586	121209	5222
9587	121220	5209
9588	121233	5196
9589	121245	5184
9590	121257	5171
9591	121268	5158
9592	121279	5146
9593	121290	5133
9594	121302	5120
9595	121313	5107
9596	121325	5095
9597	121338	5082
9598	121349	5069
9599	121362	5057
9600	121374	5044
9601	121385	5031
9602	121396	5019
9603	121408	5006
9604	121418	4993
9605	121430	4981
9606	121442	4968
9607	121453	4955
9608	121466	4943
9609	121478	4930
9610	121490	4917
9611	121501	4905
9612	121512	4892
9613	121524	4879
9614	121535	4867
9615	121546	4854
9616	121558	4841
9617	121569	4828
9618	121580	4816
9619	121594	4803
9620	121608	4791
9621	121621	4778
9622	121631	4765
9623	121643	4753
9624	121655	4740
9625	121667	4727
9626	121677	4714
9627	121690	4702
9628	121701	4689
9629	121712	4676
9630	121724	4664
9631	121736	4651
9632	121747	4638
9633	121758	4626
9634	121769	4613
9635	121780	4600
9636	121792	4588
9637	121805	4575
9638	121817	4562
9639	121829	4550
9640	121839	4537
9641	121851	4524
9642	121863	4512
9643	121875	4499
9644	121886	4486
9645	121899	4474
9646	121911	4461
9647	121921	4448
9648	121933	4436
9649	121944	4423
9650	121956	4410
9651	121967	4397
9652	121979	4385
9653	121990	4372
9654	122001	4359
9655	122014	4347
9656	122026	4334
9657	122037	4321
9658	122048	4309
9659	122060	4296
9660	122071	4283
9661	122082	4271
9662	122094	4258
9663	122105	4245
9664	122118	4233
9665	122130	4220
9666	122141	4207
9667	122152	4195
9668	122164	4182
9669	122174	4169
9670	122185	4157
9671	122197	4144
9672	122208	4131
9673	122219	4119
9674	122230	4106
9675	122241	4093
9676	122252	4080
9677	122264	4068
9678	122275	4055
9679	122288	4043
9680	122300	4030
9681	122312	4017
9682	122325	4005
9683	122336	3992
9684	122348	3979
9685	122360	3967
9686	122371	3954
9687	122382	3941
9688	122394	3929
9689	122405	3916
9690	122417	3903
9691	122430	3891
9692	122442	3878
9693	122453	3865
9694	122464	3853
9695	122477	3840
9696	122489	3827
9697	122499	3815
9698	122512	3802
9699	122524	3789
9700	122535	3777
9701	122546	3764
9702	122557	3751
9703	122568	3739
9704	122578	3726
9705	122591	3713
9706	122602	3701
9707	122614	3688
9708	122627	3675
9709	122637	3663
9710	122648	3650
9711	122660	3637
9712	122671	3625
9713	122683	3612
9714	122696	3599
9715	122708	3587
9716	122720	3574
9717	122731	3561
9718	122742	3549
9719	122756	3536
9720	122767	3523
9721	122778	3511
9722	122789	3498
9723	122801	3485
9724	122812	3473
9725	122823	3460
9726	122836	3447
9727	122847	3435
9728	122858	3422
9729	122870	3409
9730	122880	3397
9731	122890	3384
9732	122902	3371
9733	122913	3359
9734	122923	3346
9735	122934	3333
9736	122945	3321
9737	122957	3308
9738	122968	3295
9739	122978	3283
9740	122989	3270
9741	123003	3257
9742	123014	3245
9743	123024	3232
9744	123036	3219
9745	123046	3207
9746	123057	3194
9747	123070	3181
9748	123082	3169
9749	123094	3156
9750	123105	3143
9751	123117	3131
9752	123130	3118
9753	123142	3106
9754	123153	3093
9755	123164	3080
9756	123175	3068
9757	123186	3055
9758	123198	3042
9759	123208	3030
9760	123219	3017
9761	123231	3004
9762	123242	2992
9763	123253	2979
9764	123265	2966
9765	123275	2954
9766	123285	2941
9767	123296	2928
9768	123307	2916
9769	123318	2903
9770	123331	2890
9771	123342	2878
9772	123352	2865
9773	123364	2852
9774	123375	2840
9775	123386	2827
9776	123397	2814
9777	123408	2802
9778	123419	2789
9779	123431	2776
9780	123442	2764
9781	123452	2751
9782	123464	2738
9783	123476	2726
9784	123488	2713
9785	123500	2700
9786	123512	2688
9787	123523	2675
9788	123533	2663
9789	123545	2650
9790	123556	2637
9791	123566	2625
9792	123578	2612
9793	123590	2599
9794	123600	2587
9795	123612	2574
9796	123625	2561
9797	123637	2549
9798	123647	2536
9799	123659	2523
9800	123674	2511
9801	123685	2498
9802	123696	2486
9803	123708	2473
9804	123719	2460
9805	123730	2448
9806	123742	2435
9807	123754	2422
9808	123767	2410
9809	123779	2397
9810	123790	2384
9811	123801	2372
9812	123812	2359
9813	123823	2347
9814	123834	2334
9815	123846	2321
9816	123857	2309
9817	123869	2296
9818	123879	2283
9819	123894	2271
9820	123908	2258
9821	123920	2245
9822	123932	2233
9823	123943	2220
9824	123955	2208
9825	123965	2195
9826	123976	2182
9827	123989	2170
9828	124001	2157
9829	124013	2144
9830	124024	2132
9831	124037	2119
9832	124048	2107
9833	124059	2094
9834	124070	2081
9835	124081	2069
9836	124091	2056
9837	124103	2043
9838	124114	2031
9839	124124	2018
9840	124135	2005
9841	124147	1993
9842	124157	1980
9843	124169	1967
9844	124180	1955
9845	124191	1942
9846	124202	1930
9847	124212	1917
9848	124223	1904
9849	124233	1892
9850	124244	1879
9851	124257	1866
9852	124268	1854
9853	124281	1841
9854	124293	1828
9855	124303	1816
9856	124314	1803
9857	124325	1791
9858	124335	1778
9859	124347	1765
9860	124357	1753
9861	124368	1740
9862	124379	1727
9863	124391	1715
9864	124402	1702
9865	124413	1689
9866	124422	1677
9867	124432	1664
9868	124443	1652
9869	124453	1639
9870	124464	1626
9871	124476	1614
9872	124486	1601
9873	124498	1588
9874	124510	1576
9875	124521	1563
9876	124532	1550
9877	124542	1538
9878	124553	1525
9879	124563	1513
9880	124575	1500
9881	124586	1487
9882	124596	1475
9883	124607	1462
9884	124618	1449
9885	124629	1437
9886	124642	1424
9887	124652	1412
9888	124662	1399
9889	124674	1386
9890	124685	1374
9891	124695	1361
9892	124705	1348
9893	124716	1336
9894	124727	1323
9895	124740	1311
9896	124752	1298
9897	124763	1285
9898	124774	1273
9899	124784	1260
9900	124795	1247
9901	124806	1235
9902	124817	1222
9903	124828	1210
9904	124841	1197
9905	124853	1184
9906	124864	1172
9907	124874	1159
9908	124887	1147
9909	124898	1134
9910	124909	1121
9911	124921	1109
9912	124932	1096
9913	124943	1083
9914	124957	1071
9915	124968	1058
9916	124979	1046
9917	124991	1033
9918	125004	1020
9919	125016	1008
9920	125027	995
9921	125039	983
9922	125050	970
9923	125061	957
9924	125073	945
9925	125084	932
9926	125096	920
9927	125106	907
9928	125118	894
9929	125129	882
9930	125139	869
9931	125151	856
9932	125163	844
9933	125173	831
9934	125185	819
9935	125196	806
9936	125207	793
9937	125218	781
9938	125230	768
9939	125242	756
9940	125252	743
9941	125264	730
9942	125275	718
9943	125286	705
9944	125298	693
9945	125308	680
9946	125320	667
9947	125332	655
9948	125343	642
9949	125354	629
9950	125367	617
9951	125380	604
9952	125391	592
9953	125401	579
9954	125413	566
9955	125424	554
9956	125435	541
9957	125448	529
9958	125459	516
9959	125472	503
9960	125482	491
9961	125494	478
9962	125504	466
9963	125515	453
9964	125526	440
9965	125537	428
9966	125548	415
9967	125562	403
9968	125573	390
9969	125583	377
9970	125595	365
9971	125607	352
9972	125618	340
9973	125630	327
9974	125641	314
9975	125653	302
9976	125663	289
9977	125674	277
9978	125685	264
9979	125696	251
9980	125708	239
9981	125718	226
9982	125729	214
9983	125740	201
9984	125752	188
9985	125763	176
9986	125776	163
9987	125788	151
9988	125798	138
9989	125811	125
9990	125822	113
9991	125833	100
9992	125844	88
9993	125857	75
9994	125869	62
9995	125879	50
9996	125892	37
9997	125904	25
9998	125915	12
9999	125926	0
